longitude,latitude,elevation,emissivity_band10,emissivity_band11,emissivity_band12,emissivity_band13,emissivity_band14,emissivity_sdev_band10,emissivity_sdev_band11,emissivity_sdev_band12,emissivity_sdev_band13,emissivity_sdev_band14,land_water_map,ndvi,ndvi_sdev,num_obs,temperature,temperature_sdev
-106,36,2584.521,965.533,966.87,966.609,971.565,969.658,128.792,110.695,111.749,90.902,123.185,0.001,28.215,7.272,9.793,29898.126,1027.978
-106,37,2577.16,963.686,961.782,961.801,970.325,969.22,147.424,131.003,126.868,88.831,107.95,0.001,27.61,8.438,11.841,30644.016,962.404
-106,38,2611.369,969.075,967.585,967.421,972.128,970.791,123.761,113.784,109.92,83.187,98.784,0.0,31.064,8.188,14.529,30477.097,936.14
-106,39,2725.347,969.878,968.995,968.223,972.559,971.162,117.402,103.868,105.05,82.188,102.031,0.002,35.345,8.91,14.719,30117.092,1007.185
-106,40,2444.052,969.908,968.744,968.096,971.77,970.273,114.886,104.477,104.699,91.93,117.064,0.001,35.195,8.895,14.249,30194.104,912.02
-106,41,2159.044,967.916,966.873,965.982,972.398,970.963,119.126,107.868,109.278,86.213,108.222,0.0,22.773,5.719,14.726,30924.02,1293.314
-106,42,1869.986,968.7,967.553,966.468,973.046,971.852,117.68,111.205,112.277,77.172,91.071,0.0,25.26,5.963,14.101,30876.903,1115.886
-106,43,1517.666,962.762,962.836,961.152,973.267,972.289,136.137,123.702,125.456,67.68,73.128,0.0,18.19,3.687,11.442,31565.128,1150.344
-106,44,1295.631,967.304,966.655,965.164,973.948,972.194,119.217,105.917,107.088,72.711,85.157,0.0,22.691,6.207,9.349,31309.244,1314.243
-106,45,1031.89,967.886,966.753,964.751,973.487,972.028,110.104,100.878,102.712,69.694,79.724,0.0,23.915,7.263,8.816,31228.064,1537.619
-106,46,829.193,963.562,962.401,960.535,971.883,969.914,120.058,107.862,108.139,72.672,91.255,0.0,21.464,7.391,5.428,31213.452,1227.51
-106,47,794.071,968.109,967.051,965.209,974.282,973.434,103.6,97.366,98.404,60.924,65.526,0.0,25.43,8.971,4.861,31166.23,577.142
-106,48,756.763,969.924,968.058,966.398,972.969,972.384,102.562,101.546,101.242,69.268,72.38,0.002,24.331,11.053,5.343,30539.66,930.279
-106,49,751.989,969.478,967.689,965.055,972.826,971.836,106.166,105.694,113.858,71.247,77.864,0.004,22.215,8.834,5.891,30303.137,937.555
-106,50,595.288,969.845,968.478,966.306,972.226,970.851,104.434,101.613,106.967,80.982,93.87,0.009,24.187,12.864,7.137,30172.777,1186.595
-106,51,552.431,969.658,969.097,967.286,971.295,969.829,110.565,99.83,102.574,91.208,103.339,0.024,26.339,15.839,10.517,29759.267,1437.835
-106,52,536.118,969.239,967.701,965.814,971.133,970.479,118.977,115.745,119.056,92.871,100.717,0.007,32.823,18.4,13.362,29953.609,1148.026
-106,53,492.01,971.018,970.599,969.475,972.647,971.176,112.608,98.442,97.573,100.5,125.358,0.018,39.044,19.411,13.583,29409.409,1230.753
-106,54,497.441,974.163,973.396,972.826,975.48,974.596,84.868,78.253,76.977,76.197,89.055,0.088,38.243,13.04,8.003,28650.846,1022.516
-106,55,403.487,974.597,974.53,974.048,977.01,975.416,73.77,67.017,67.255,63.868,80.098,0.235,29.431,12.689,5.357,28247.075,1045.8
-106,56,529.7451971688574,973.9908998988877,974.2770475227503,973.4833164812942,975.4671385237614,974.1840242669363,77.9474216380182,69.37917087967644,72.82912032355915,64.1071789686552,73.11324570273003,0.1435793731041456,30.5267947421638,9.871587462082912,3.633973710819009,28274.96157735086,1056.318503538928
